ID;SEC00_CHAIN;FACT;PERIOD;YEAR;SUM
90;TOZ SABUNLAR;VOLUME;201907;2019;166,955,700
25;AILE PLANLAMASI;VOLUME;201907;2019;952,568
10;YARABANTLARI;VOLUME;201907;2019;3,400,400
91;DIGER ACIK GIDA URUNLERI;VOLUME;201907;2019;5,310,280
58;MALT ICECEKLER;VOLUME;201907;2019;54,071,820
69;YUMURTALAR;VOLUME;201908;2019;774,606,164
80;MEYVE SULARI;VOLUME;201908;2019;23,710,607,540
76;MISIR GEVREKLERI;VOLUME;201908;2019;1,336,014,845
94;SIRKELER;VOLUME;201908;2019;4,387,573,358
22;CILT BAKIM URUNLERI;VOLUME;201908;2019;405,733,266
8;HEDIYELIK CIKOLATALAR;VOLUME;201908;2019;3,419,078,558.60
44;KADIN PARFUMLERI;VOLUME;201908;2019;22,474,425
100;KUMAS KOKU GIDERICILER;VOLUME;201908;2019;104,705,525
21;AMPULLER;VOLUME;201908;2019;467,271
103;GAZLI MESRUBATLAR;VOLUME;201909;2019;102,633,784,570
1;MARGARINLER;VOLUME;201909;2019;6,831,156,100
72;CAMASIR DETERJANLARI;VOLUME;201909;2019;49,199,960,973
8;HEDIYELIK CIKOLATALAR;VOLUME;201909;2019;682,545,185
106;RENKLI KOZMETIKLER;VOLUME;201909;2019;2,828,413
84;CAMASIR YUMUSATICILARI;VOLUME;201909;2019;19,914,260,472
74;TUY DOKUCU KREMLER;VOLUME;201909;2019;122,021,404
39;COCUK BEZLERI;VOLUME;201909;2019;280,237,324
51;PASTANE URUNLERI;VOLUME;201909;2019;1,419,822,010
25;AILE PLANLAMASI;VOLUME;201909;2019;894,624
42;KETCAPLAR;VOLUME;201909;2019;3,056,184,748
43;SAC BOYALARI;VOLUME;201909;2019;97,429,632
101;SAC SPREYLERI;VOLUME;201909;2019;32,035,500
88;HAZIR PASTA UNLARI;VOLUME;201909;2019;114,795,563
80;MEYVE SULARI;VOLUME;201910;2019;21,642,378,440
103;GAZLI MESRUBATLAR;VOLUME;201910;2019;88,094,224,690
18;YOGURTLAR;VOLUME;201910;2019;76,346,982,694
94;SIRKELER;VOLUME;201910;2019;7,377,347,460
2;DONDURMALAR;VOLUME;201910;2019;3,631,507,899.75
14;TURK KAHVELERI;VOLUME;201910;2019;1,974,473,028.50
26;KEDI-KOPEK MAMALARI;VOLUME;201910;2019;423,142,018
120;KOPUK JOLELER;VOLUME;201910;2019;10,623,500
38;SIVI YAGLAR;VOLUME;201911;2019;63,280,305,003
20;ET VE TAVUK SULARI;VOLUME;201911;2019;35,089,231,680
29;MAKARNALAR;VOLUME;201911;2019;28,681,596,011
39;COCUK BEZLERI;VOLUME;201911;2019;258,687,249
52;HIJYENIK PEDLER;VOLUME;201911;2019;171,098,932
21;AMPULLER;VOLUME;201911;2019;670,923
98;DEODORANTLAR;VOLUME;201911;2019;362,151,935
74;TUY DOKUCU KREMLER;VOLUME;201911;2019;104,021,690
58;MALT ICECEKLER;VOLUME;201911;2019;47,301,360
86;TRAS LOSYONLARI;VOLUME;201911;2019;14,062,795
29;MAKARNALAR;VOLUME;201912;2019;30,235,075,360
27;MAYALAR;VOLUME;201912;2019;407,147,844
50;ET MAMULLERI;VOLUME;201912;2019;24,300,139,173.40
83;SABUNLAR VE DUS JELLERI;VOLUME;201912;2019;12,352,558,613
77;ZEYTINLER;VOLUME;201912;2019;13,977,021,821.80
15;KAGIT URUNLERI;VOLUME;201912;2019;1,627,726,721
116;ARAP SABUNLARI;VOLUME;201912;2019;352,043,010
28;HAZIR CORBALAR;VOLUME;201912;2019;5,476,955,390
25;AILE PLANLAMASI;VOLUME;201912;2019;1,478,753
56;EV PARFUMLERI;VOLUME;201912;2019;560,185
4;GRANUL ICECEKLER;VOLUME;201912;2019;82,809,215
91;DIGER ACIK GIDA URUNLERI;VOLUME;201912;2019;20,594,439
29;MAKARNALAR;VOLUME;201401;2014;27,116,813,301
105;SUTLER;VOLUME;201401;2014;150,860,827,806
38;SIVI YAGLAR;VOLUME;201401;2014;51,333,306,508
39;COCUK BEZLERI;VOLUME;201401;2014;230,401,312
31;KURUYEMISLER;VOLUME;201401;2014;17,684,989,955.25
50;ET MAMULLERI;VOLUME;201401;2014;23,181,656,808.08
65;PEYNIRLER;VOLUME;201401;2014;38,030,839,770.24
81;SEKERLER;VOLUME;201401;2014;1,242,508,854.70
40;BUZLU CAYLAR;VOLUME;201401;2014;3,060,827,150
71;SAKIZLAR;VOLUME;201401;2014;121,786,140
10;YARABANTLARI;VOLUME;201401;2014;2,940,929
8;HEDIYELIK CIKOLATALAR;VOLUME;201401;2014;321,767,398
94;SIRKELER;VOLUME;201401;2014;1,815,948,853
25;AILE PLANLAMASI;VOLUME;201401;2014;801,892
44;KADIN PARFUMLERI;VOLUME;201401;2014;40,068,299
2;DONDURMALAR;VOLUME;201401;2014;412,727,289
43;SAC BOYALARI;VOLUME;201401;2014;73,208,573
9;KULAK TEMIZLEME CUBUGU;VOLUME;201401;2014;179,102,536
12;AGIZ SAGLIGI;VOLUME;201401;2014;34,151
74;TUY DOKUCU KREMLER;VOLUME;201401;2014;125,493,106
57;SAGLIK BEZLERI;VOLUME;201401;2014;1,890,980
60;GUNES YAGLARI VE KREMLERI;VOLUME;201401;2014;3,746,570
94;SIRKELER;VOLUME;201402;2014;1,925,624,731
103;GAZLI MESRUBATLAR;VOLUME;201402;2014;95,119,785,820
72;CAMASIR DETERJANLARI;VOLUME;201402;2014;44,302,691,871.12
110;DONDURULMUS GIDALAR;VOLUME;201402;2014;4,145,577,581
93;BAHARATLAR;VOLUME;201402;2014;3,430,864,869
34;EV TEMIZLIGI ARACLARI;VOLUME;201402;2014;14,032,074
53;ALUMINYUM FOLYOLAR VE STREC FILMLER;VOLUME;201402;2014;136,904,542.60
85;SAC KREMLERI;VOLUME;201402;2014;832,321,965
21;AMPULLER;VOLUME;201402;2014;1,001,972
45;AGIZ GARGARALARI;VOLUME;201402;2014;65,102,490
101;SAC SPREYLERI;VOLUME;201402;2014;32,751,850
44;KADIN PARFUMLERI;VOLUME;201402;2014;48,915,570.64
57;SAGLIK BEZLERI;VOLUME;201402;2014;1,759,525
90;TOZ SABUNLAR;VOLUME;201402;2014;151,350,300
115;ALKOLLU ICECEKLER;VOLUME;201403;2014;737,333,285
105;SUTLER;VOLUME;201403;2014;147,420,863,932
64;CAYLAR;VOLUME;201403;2014;11,744,282,465.50
81;SEKERLER;VOLUME;201403;2014;1,142,440,395.30
1;MARGARINLER;VOLUME;201403;2014;8,474,212,560
30;MADEN SULARI;VOLUME;201403;2014;11,314,464,260
41;KAKAOLU SUT TOZLARI;VOLUME;201403;2014;440,271,664
22;CILT BAKIM URUNLERI;VOLUME;201403;2014;421,052,941
78;EKMEKLER;VOLUME;201403;2014;3,257,362,930
102;SAC JOLELERI;VOLUME;201403;2014;97,996,505
100;KUMAS KOKU GIDERICILER;VOLUME;201403;2014;137,350,010
95;COP TORBALARI;VOLUME;201403;2014;26,544,170
98;DEODORANTLAR;VOLUME;201403;2014;208,300,776
99;BEBEK PUDRALARI;VOLUME;201403;2014;5,598,455
45;AGIZ GARGARALARI;VOLUME;201403;2014;74,022,335
61;TRAS ALETLERI;VOLUME;201403;2014;17,337
51;PASTANE URUNLERI;VOLUME;201404;2014;121,119,221
35;HAZIR KAHVELER VE KREMALAR;VOLUME;201404;2014;547,722,382.80
76;MISIR GEVREKLERI;VOLUME;201404;2014;1,495,444,845
1;MARGARINLER;VOLUME;201404;2014;8,651,466,905
78;EKMEKLER;VOLUME;201404;2014;3,410,943,154
27;MAYALAR;VOLUME;201404;2014;374,924,031
9;KULAK TEMIZLEME CUBUGU;VOLUME;201404;2014;191,410,710
95;COP TORBALARI;VOLUME;201404;2014;28,758,525
103;GAZLI MESRUBATLAR;VOLUME;201405;2014;96,985,439,680
49;TUZ;VOLUME;201405;2014;9,417,076,065
63;BAKLIYAT;VOLUME;201405;2014;52,863,743,831.90
68;KREM CIKOLATALAR;VOLUME;201405;2014;4,985,642,315
15;KAGIT URUNLERI;VOLUME;201405;2014;1,803,062,125
17;CEREZLER;VOLUME;201405;2014;2,332,709,594
7;HELVALAR;VOLUME;201405;2014;1,829,503,528.60
1;MARGARINLER;VOLUME;201405;2014;8,121,445,895
57;SAGLIK BEZLERI;VOLUME;201405;2014;2,684,598
82;SALEPLER VE BOZALAR;VOLUME;201405;2014;432,881,425
58;MALT ICECEKLER;VOLUME;201405;2014;17,036,460
88;HAZIR PASTA UNLARI;VOLUME;201405;2014;178,600,731
60;GUNES YAGLARI VE KREMLERI;VOLUME;201405;2014;10,938,205
30;MADEN SULARI;VOLUME;201406;2014;15,030,839,060
92;TOZ-KESME SEKERLER;VOLUME;201406;2014;46,636,758,001.37
50;ET MAMULLERI;VOLUME;201406;2014;27,988,284,459.40
17;CEREZLER;VOLUME;201406;2014;2,374,023,334
109;LIMON-SALGAM SULARI;VOLUME;201406;2014;1,527,007,710
76;MISIR GEVREKLERI;VOLUME;201406;2014;1,319,601,290
81;SEKERLER;VOLUME;201406;2014;1,127,027,034.30
28;HAZIR CORBALAR;VOLUME;201406;2014;9,989,286,810
9;KULAK TEMIZLEME CUBUGU;VOLUME;201406;2014;197,610,482
70;PILLER;VOLUME;201406;2014;5,221,708
12;AGIZ SAGLIGI;VOLUME;201406;2014;30,007
91;DIGER ACIK GIDA URUNLERI;VOLUME;201406;2014;22,233,890
121;BRIYANTINLER;VOLUME;201406;2014;10,151,965
36;TURSULAR;VOLUME;201407;2014;1,962,398,572
96;SAMPUANLAR;VOLUME;201407;2014;6,349,352,320
72;CAMASIR DETERJANLARI;VOLUME;201407;2014;49,865,016,409.32
76;MISIR GEVREKLERI;VOLUME;201407;2014;1,201,097,410
30;MADEN SULARI;VOLUME;201407;2014;20,503,828,210
67;RECELLER;VOLUME;201407;2014;4,351,946,495
49;TUZ;VOLUME;201407;2014;9,743,380,275
41;KAKAOLU SUT TOZLARI;VOLUME;201407;2014;334,686,445
21;AMPULLER;VOLUME;201407;2014;704,519
51;PASTANE URUNLERI;VOLUME;201407;2014;82,202,310
18;YOGURTLAR;VOLUME;201408;2014;84,012,870,446
16;BEYAZ ETLER;VOLUME;201408;2014;37,569,754,956.20
1;MARGARINLER;VOLUME;201408;2014;7,714,645,670
79;CIKOLATALAR;VOLUME;201408;2014;1,075,557,227.75
34;EV TEMIZLIGI ARACLARI;VOLUME;201408;2014;15,008,854
43;SAC BOYALARI;VOLUME;201408;2014;72,709,535
95;COP TORBALARI;VOLUME;201408;2014;29,067,235
116;ARAP SABUNLARI;VOLUME;201408;2014;211,292,300
97;BIRALAR;VOLUME;201408;2014;4,124,154,051
74;TUY DOKUCU KREMLER;VOLUME;201408;2014;181,135,048
100;KUMAS KOKU GIDERICILER;VOLUME;201408;2014;148,181,900
44;KADIN PARFUMLERI;VOLUME;201408;2014;43,946,190
88;HAZIR PASTA UNLARI;VOLUME;201408;2014;110,090,333
117;MOBILYA BAKIM URUNLERI;VOLUME;201408;2014;254,570,315
102;SAC JOLELERI;VOLUME;201408;2014;117,005,285
122;EL TEMIZLEME JELLERI VE KOPUKLERI;VOLUME;201408;2014;665,250
66;BISKUVILER;VOLUME;201409;2014;21,995,109,289.50
62;SULAR;VOLUME;201409;2014;722,991,128,010
104;CIKOLATA KAPLAMALAR;VOLUME;201409;2014;4,483,930,793.80
68;KREM CIKOLATALAR;VOLUME;201409;2014;5,172,795,690
16;BEYAZ ETLER;VOLUME;201409;2014;36,923,095,021.16
67;RECELLER;VOLUME;201409;2014;5,149,683,251
103;GAZLI MESRUBATLAR;VOLUME;201409;2014;121,567,271,370
113;DIS MACUNLARI;VOLUME;201409;2014;621,857,662.45
6;MAYONEZLER;VOLUME;201409;2014;1,514,455,795
31;KURUYEMISLER;VOLUME;201409;2014;13,027,299,105.20
32;UNLAR;VOLUME;201409;2014;31,609,076,397
97;BIRALAR;VOLUME;201409;2014;4,869,695,231
20;ET VE TAVUK SULARI;VOLUME;201409;2014;25,869,877,000
115;ALKOLLU ICECEKLER;VOLUME;201409;2014;728,953,475
22;CILT BAKIM URUNLERI;VOLUME;201409;2014;313,081,713
90;TOZ SABUNLAR;VOLUME;201409;2014;218,978,100
26;KEDI-KOPEK MAMALARI;VOLUME;201409;2014;346,143,490
59;BEBEK BANYO KOPUKLERI;VOLUME;201409;2014;124,664,100
101;SAC SPREYLERI;VOLUME;201409;2014;38,644,704
121;BRIYANTINLER;VOLUME;201409;2014;7,768,320
106;RENKLI KOZMETIKLER;VOLUME;201410;2014;2,137,468
104;CIKOLATA KAPLAMALAR;VOLUME;201410;2014;4,959,578,342
103;GAZLI MESRUBATLAR;VOLUME;201410;2014;112,606,246,690
6;MAYONEZLER;VOLUME;201410;2014;1,533,957,015
30;MADEN SULARI;VOLUME;201410;2014;16,524,098,770
37;BEBEK ISLAK MENDILLERI;VOLUME;201410;2014;1,159,624,844
118;KOLONYALAR;VOLUME;201410;2014;1,146,707,990
49;TUZ;VOLUME;201410;2014;10,458,303,865
25;AILE PLANLAMASI;VOLUME;201410;2014;1,040,404
12;AGIZ SAGLIGI;VOLUME;201410;2014;46,660
122;EL TEMIZLEME JELLERI VE KOPUKLERI;VOLUME;201410;2014;1,222,800
33;PUDINGLER;VOLUME;201411;2014;3,008,413,531
104;CIKOLATA KAPLAMALAR;VOLUME;201411;2014;5,278,085,482.10
14;TURK KAHVELERI;VOLUME;201411;2014;1,163,602,282.50
1;MARGARINLER;VOLUME;201411;2014;8,791,575,555
28;HAZIR CORBALAR;VOLUME;201411;2014;9,379,326,730
77;ZEYTINLER;VOLUME;201411;2014;14,235,317,159
30;MADEN SULARI;VOLUME;201411;2014;14,201,496,230
85;SAC KREMLERI;VOLUME;201411;2014;969,761,780
43;SAC BOYALARI;VOLUME;201411;2014;58,382,313.50
70;PILLER;VOLUME;201411;2014;4,489,856
113;DIS MACUNLARI;VOLUME;201411;2014;634,025,043.70
72;CAMASIR DETERJANLARI;VOLUME;201411;2014;55,137,912,718.44
117;MOBILYA BAKIM URUNLERI;VOLUME;201411;2014;302,871,250
23;TEREYAGLAR;VOLUME;201411;2014;7,536,063,724
4;GRANUL ICECEKLER;VOLUME;201411;2014;146,999,290
116;ARAP SABUNLARI;VOLUME;201411;2014;179,819,030
122;EL TEMIZLEME JELLERI VE KOPUKLERI;VOLUME;201411;2014;1,490,450
105;SUTLER;VOLUME;201412;2014;166,038,702,248
38;SIVI YAGLAR;VOLUME;201412;2014;62,603,816,890
18;YOGURTLAR;VOLUME;201412;2014;83,741,663,600
29;MAKARNALAR;VOLUME;201412;2014;28,762,801,920
75;DIS FIRCALARI;VOLUME;201412;2014;2,977,115
35;HAZIR KAHVELER VE KREMALAR;VOLUME;201412;2014;580,355,493.80
17;CEREZLER;VOLUME;201412;2014;3,035,366,805
9;KULAK TEMIZLEME CUBUGU;VOLUME;201412;2014;206,020,292
94;SIRKELER;VOLUME;201412;2014;2,914,329,194
43;SAC BOYALARI;VOLUME;201412;2014;62,737,676
114;BALIK KONSERVELERI;VOLUME;201412;2014;322,585,420
51;PASTANE URUNLERI;VOLUME;201412;2014;252,073,285
3;BULASIK DETERJANLARI;VOLUME;201501;2015;17,537,526,997
62;SULAR;VOLUME;201501;2015;660,687,770,290
82;SALEPLER VE BOZALAR;VOLUME;201501;2015;3,464,645,445
1;MARGARINLER;VOLUME;201501;2015;9,044,705,485
67;RECELLER;VOLUME;201501;2015;4,941,392,255.50
41;KAKAOLU SUT TOZLARI;VOLUME;201501;2015;466,522,726.20
68;KREM CIKOLATALAR;VOLUME;201501;2015;5,311,393,660
78;EKMEKLER;VOLUME;201501;2015;3,674,698,618
85;SAC KREMLERI;VOLUME;201501;2015;854,003,985
90;TOZ SABUNLAR;VOLUME;201501;2015;180,328,900
118;KOLONYALAR;VOLUME;201501;2015;412,510,055
91;DIGER ACIK GIDA URUNLERI;VOLUME;201501;2015;42,524,360
69;YUMURTALAR;VOLUME;201502;2015;729,051,132
83;SABUNLAR VE DUS JELLERI;VOLUME;201502;2015;10,227,225,740
84;CAMASIR YUMUSATICILARI;VOLUME;201502;2015;17,840,940,530
110;DONDURULMUS GIDALAR;VOLUME;201502;2015;4,192,185,518
6;MAYONEZLER;VOLUME;201502;2015;1,735,003,320
52;HIJYENIK PEDLER;VOLUME;201502;2015;155,932,445
70;PILLER;VOLUME;201502;2015;4,664,116
10;YARABANTLARI;VOLUME;201502;2015;2,666,630
24;HARDALLAR;VOLUME;201502;2015;27,116,795
61;TRAS ALETLERI;VOLUME;201502;2015;31,716
28;HAZIR CORBALAR;VOLUME;201503;2015;9,597,454,570
104;CIKOLATA KAPLAMALAR;VOLUME;201503;2015;5,570,801,718
17;CEREZLER;VOLUME;201503;2015;2,672,968,456
69;YUMURTALAR;VOLUME;201503;2015;682,712,079.09
65;PEYNIRLER;VOLUME;201503;2015;37,780,246,146.90
34;EV TEMIZLIGI ARACLARI;VOLUME;201503;2015;13,849,386
77;ZEYTINLER;VOLUME;201503;2015;12,358,908,276.40
79;CIKOLATALAR;VOLUME;201503;2015;1,969,267,830.25
54;SOSLAR;VOLUME;201503;2015;867,853,379
110;DONDURULMUS GIDALAR;VOLUME;201503;2015;4,200,828,063
30;MADEN SULARI;VOLUME;201503;2015;12,801,864,970
107;HAZIR YEMEKLER;VOLUME;201503;2015;3,478,512,455
114;BALIK KONSERVELERI;VOLUME;201503;2015;358,563,295
52;HIJYENIK PEDLER;VOLUME;201503;2015;147,839,447
9;KULAK TEMIZLEME CUBUGU;VOLUME;201503;2015;178,039,930
5;NONWEB;VOLUME;201503;2015;3,106,704,954
115;ALKOLLU ICECEKLER;VOLUME;201503;2015;708,336,550
99;BEBEK PUDRALARI;VOLUME;201503;2015;4,616,455
10;YARABANTLARI;VOLUME;201503;2015;2,726,912
57;SAGLIK BEZLERI;VOLUME;201503;2015;2,550,546
24;HARDALLAR;VOLUME;201503;2015;24,330,030
103;GAZLI MESRUBATLAR;VOLUME;201504;2015;78,024,946,120
78;EKMEKLER;VOLUME;201504;2015;3,459,352,286
64;CAYLAR;VOLUME;201504;2015;13,189,492,937.20
47;Test Sector 1;VOLUME;201504;2015;70,618,689,915.03
80;MEYVE SULARI;VOLUME;201504;2015;25,041,735,240
96;SAMPUANLAR;VOLUME;201504;2015;5,802,718,265
71;SAKIZLAR;VOLUME;201504;2015;127,446,185
107;HAZIR YEMEKLER;VOLUME;201504;2015;3,539,233,936
72;CAMASIR DETERJANLARI;VOLUME;201504;2015;47,947,237,240.56
106;RENKLI KOZMETIKLER;VOLUME;201504;2015;2,340,541
85;SAC KREMLERI;VOLUME;201504;2015;805,526,815
21;AMPULLER;VOLUME;201504;2015;652,698
61;TRAS ALETLERI;VOLUME;201504;2015;27,434
77;ZEYTINLER;VOLUME;201505;2015;13,042,663,085.70
114;BALIK KONSERVELERI;VOLUME;201505;2015;371,070,815
38;SIVI YAGLAR;VOLUME;201505;2015;58,402,729,790
55;TRAS BICAKLARI;VOLUME;201505;2015;10,149,313
70;PILLER;VOLUME;201505;2015;4,407,482
115;ALKOLLU ICECEKLER;VOLUME;201505;2015;716,361,400
56;EV PARFUMLERI;VOLUME;201505;2015;656,015
73;BEBEK MAMALARI;VOLUME;201505;2015;1,326,239,900
11;PIRINC UNLARI;VOLUME;201505;2015;278,254,620
82;SALEPLER VE BOZALAR;VOLUME;201505;2015;435,006,685
26;KEDI-KOPEK MAMALARI;VOLUME;201505;2015;304,830,402
116;ARAP SABUNLARI;VOLUME;201505;2015;210,295,590
77;ZEYTINLER;VOLUME;201506;2015;13,208,187,388.24
117;MOBILYA BAKIM URUNLERI;VOLUME;201506;2015;298,091,150
38;SIVI YAGLAR;VOLUME;201506;2015;60,903,741,120
23;TEREYAGLAR;VOLUME;201506;2015;7,117,802,768.20
104;CIKOLATA KAPLAMALAR;VOLUME;201506;2015;5,116,646,378.50
16;BEYAZ ETLER;VOLUME;201506;2015;41,349,691,848
96;SAMPUANLAR;VOLUME;201506;2015;6,197,460,540
99;BEBEK PUDRALARI;VOLUME;201506;2015;4,171,545
60;GUNES YAGLARI VE KREMLERI;VOLUME;201506;2015;33,262,250
10;YARABANTLARI;VOLUME;201506;2015;2,628,660
25;AILE PLANLAMASI;VOLUME;201506;2015;783,540
106;RENKLI KOZMETIKLER;VOLUME;201507;2015;2,133,912
52;HIJYENIK PEDLER;VOLUME;201507;2015;151,928,170
67;RECELLER;VOLUME;201507;2015;4,187,216,007.90
94;SIRKELER;VOLUME;201507;2015;2,321,814,141
71;SAKIZLAR;VOLUME;201507;2015;87,306,315
113;DIS MACUNLARI;VOLUME;201507;2015;590,496,430.10
64;CAYLAR;VOLUME;201507;2015;12,440,838,913.10
19;AYRAN VE KREMA;VOLUME;201507;2015;6,183,160,622
84;CAMASIR YUMUSATICILARI;VOLUME;201507;2015;18,414,151,520
40;BUZLU CAYLAR;VOLUME;201507;2015;10,405,482,750
108;BANDED PACK;VOLUME;201507;2015;2,160,603,223.55
54;SOSLAR;VOLUME;201507;2015;847,335,724
119;SINEK-BOCEK ILACLARI;VOLUME;201507;2015;1,616,407
26;KEDI-KOPEK MAMALARI;VOLUME;201507;2015;346,685,035
115;ALKOLLU ICECEKLER;VOLUME;201507;2015;619,452,800
24;HARDALLAR;VOLUME;201507;2015;17,712,500
1;MARGARINLER;VOLUME;201508;2015;8,031,565,655
47;Test Sector 1;VOLUME;201508;2015;147,530,590,090.21
77;ZEYTINLER;VOLUME;201508;2015;12,859,358,307
2;DONDURMALAR;VOLUME;201508;2015;23,694,525,766
15;KAGIT URUNLERI;VOLUME;201508;2015;1,951,053,695
39;COCUK BEZLERI;VOLUME;201508;2015;256,073,751
97;BIRALAR;VOLUME;201508;2015;4,441,159,733
49;TUZ;VOLUME;201508;2015;8,966,495,169
4;GRANUL ICECEKLER;VOLUME;201508;2015;145,658,824
54;SOSLAR;VOLUME;201508;2015;800,290,289
55;TRAS BICAKLARI;VOLUME;201508;2015;9,522,471
89;ENERJI VE SPOR ICECEKLERI;VOLUME;201508;2015;366,523,774
95;COP TORBALARI;VOLUME;201508;2015;31,509,885
36;TURSULAR;VOLUME;201508;2015;2,045,218,060
12;AGIZ SAGLIGI;VOLUME;201508;2015;26,781
117;MOBILYA BAKIM URUNLERI;VOLUME;201508;2015;265,060,450
121;BRIYANTINLER;VOLUME;201508;2015;6,099,990
61;TRAS ALETLERI;VOLUME;201508;2015;26,311
47;Test Sector 1;VOLUME;201509;2015;143,007,303,110.01
20;ET VE TAVUK SULARI;VOLUME;201509;2015;27,827,018,000
67;RECELLER;VOLUME;201509;2015;5,147,795,034.20
31;KURUYEMISLER;VOLUME;201509;2015;13,204,854,374.70
50;ET MAMULLERI;VOLUME;201509;2015;23,904,534,250.06
94;SIRKELER;VOLUME;201509;2015;5,982,229,409
16;BEYAZ ETLER;VOLUME;201509;2015;38,075,939,180.81
79;CIKOLATALAR;VOLUME;201509;2015;1,292,761,757.25
27;MAYALAR;VOLUME;201509;2015;372,062,144
19;AYRAN VE KREMA;VOLUME;201509;2015;6,287,704,047
68;KREM CIKOLATALAR;VOLUME;201509;2015;5,703,159,141
55;TRAS BICAKLARI;VOLUME;201509;2015;11,050,837
80;MEYVE SULARI;VOLUME;201510;2015;28,327,308,550
48;EV YAPIMI URUNLER;VOLUME;201510;2015;196,268,781,818
53;ALUMINYUM FOLYOLAR VE STREC FILMLER;VOLUME;201510;2015;291,151,637.44
2;DONDURMALAR;VOLUME;201510;2015;5,556,853,001
52;HIJYENIK PEDLER;VOLUME;201510;2015;157,994,894
23;TEREYAGLAR;VOLUME;201510;2015;7,585,891,306.40
78;EKMEKLER;VOLUME;201510;2015;3,541,365,120
115;ALKOLLU ICECEKLER;VOLUME;201510;2015;751,125,700
45;AGIZ GARGARALARI;VOLUME;201510;2015;78,107,835
51;PASTANE URUNLERI;VOLUME;201510;2015;639,246,940
120;KOPUK JOLELER;VOLUME;201510;2015;11,077,675
58;MALT ICECEKLER;VOLUME;201510;2015;13,128,480
121;BRIYANTINLER;VOLUME;201510;2015;6,109,795
66;BISKUVILER;VOLUME;201511;2015;23,567,499,369.60
62;SULAR;VOLUME;201511;2015;679,389,959,240
105;SUTLER;VOLUME;201511;2015;166,779,326,798
49;TUZ;VOLUME;201511;2015;10,269,456,401
26;KEDI-KOPEK MAMALARI;VOLUME;201511;2015;377,457,333
6;MAYONEZLER;VOLUME;201511;2015;1,608,873,870
36;TURSULAR;VOLUME;201511;2015;2,634,599,890.50
53;ALUMINYUM FOLYOLAR VE STREC FILMLER;VOLUME;201511;2015;197,204,864.36
43;SAC BOYALARI;VOLUME;201511;2015;73,136,466.50
100;KUMAS KOKU GIDERICILER;VOLUME;201511;2015;147,151,270
57;SAGLIK BEZLERI;VOLUME;201511;2015;1,823,132
36;TURSULAR;VOLUME;201512;2015;2,469,257,149
104;CIKOLATA KAPLAMALAR;VOLUME;201512;2015;5,675,728,756.60
72;CAMASIR DETERJANLARI;VOLUME;201512;2015;48,939,191,594.68
37;BEBEK ISLAK MENDILLERI;VOLUME;201512;2015;1,323,305,042
20;ET VE TAVUK SULARI;VOLUME;201512;2015;26,180,850,000
74;TUY DOKUCU KREMLER;VOLUME;201512;2015;116,248,789
30;MADEN SULARI;VOLUME;201512;2015;15,278,821,380
54;SOSLAR;VOLUME;201512;2015;895,634,255
17;CEREZLER;VOLUME;201512;2015;2,766,213,214
14;TURK KAHVELERI;VOLUME;201512;2015;1,321,530,847
19;AYRAN VE KREMA;VOLUME;201512;2015;5,517,535,913
70;PILLER;VOLUME;201512;2015;4,738,843
9;KULAK TEMIZLEME CUBUGU;VOLUME;201512;2015;166,630,984
77;ZEYTINLER;VOLUME;201512;2015;14,627,205,188.62
44;KADIN PARFUMLERI;VOLUME;201512;2015;34,717,132
5;NONWEB;VOLUME;201512;2015;4,408,788,157.50
97;BIRALAR;VOLUME;201512;2015;3,038,311,417
73;BEBEK MAMALARI;VOLUME;201512;2015;1,209,711,015
45;AGIZ GARGARALARI;VOLUME;201512;2015;127,591,147
25;AILE PLANLAMASI;VOLUME;201512;2015;665,929
105;SUTLER;VOLUME;201601;2016;168,851,076,097
13;EV TEMIZLIGI MADDELERI;VOLUME;201601;2016;31,214,807,307.85
31;KURUYEMISLER;VOLUME;201601;2016;18,827,905,595.50
103;GAZLI MESRUBATLAR;VOLUME;201601;2016;81,384,239,270
29;MAKARNALAR;VOLUME;201601;2016;27,532,604,094
54;SOSLAR;VOLUME;201601;2016;896,558,073
70;PILLER;VOLUME;201601;2016;4,223,070
1;MARGARINLER;VOLUME;201601;2016;8,644,965,500
110;DONDURULMUS GIDALAR;VOLUME;201601;2016;4,405,692,230
47;Test Sector 1;VOLUME;201601;2016;152,525,769,319.11
40;BUZLU CAYLAR;VOLUME;201601;2016;5,375,494,080
75;DIS FIRCALARI;VOLUME;201601;2016;3,010,944
37;BEBEK ISLAK MENDILLERI;VOLUME;201601;2016;1,395,903,643
107;HAZIR YEMEKLER;VOLUME;201601;2016;3,368,210,036
115;ALKOLLU ICECEKLER;VOLUME;201601;2016;956,936,265
97;BIRALAR;VOLUME;201601;2016;3,469,186,951
108;BANDED PACK;VOLUME;201601;2016;2,426,806,729.32
26;KEDI-KOPEK MAMALARI;VOLUME;201601;2016;454,163,993
122;EL TEMIZLEME JELLERI VE KOPUKLERI;VOLUME;201601;2016;153,200
47;Test Sector 1;VOLUME;201602;2016;153,798,235,578.57
78;EKMEKLER;VOLUME;201602;2016;3,710,942,352
69;YUMURTALAR;VOLUME;201602;2016;786,684,040
52;HIJYENIK PEDLER;VOLUME;201602;2016;154,563,234
15;KAGIT URUNLERI;VOLUME;201602;2016;2,077,267,902
38;SIVI YAGLAR;VOLUME;201602;2016;59,626,412,970
